632000
601000
427000
1401006
1401010
1404000
701000
1302001
1401005
1624000
2201000
3202002
3301007
3950000
4401000
4601004
5154001
7000002
7000008
7001002
7001016
7001017
7001019
7001020
7001035
7001046
7002001
7002009
7002021
7002029
7002053
7003006
7004010
3101000
303001
3102000
3622000
3622700
1801000
6027000
1401014
226700
401001
1427000
228000
7002050
2801001
2701005
2701003
2754001
3529000
4102003
2728001
3421000
5932000
3429000
3402000
5820000
4823700
4102004
5401001
1101000
301001
824000
2625000
2625700
1254700
4102002
7002012
2601001
7002017
3201002
1401008
2909000
2129700
5907001
7001033
4720001
4720700
5022000
3801000
2910000
1229700
1226701
5157003
5526700
3523000
3535001
701001
1401013
2952006
3301003
2701006
4329000
4353000
4324000
5920000
7000024
5957000
5902001
5904000
5904001
5903000
5903001
7000006
7000011
5907002
5957001
7003001
7003013
7003000
5127000
7003004
7003007
7002020
7002026
7002052
7000001
2951001
3301000
5151001
7002031
1701000
7001021
7002000
7002037
7003010
7002002
5149000
7002054
7001003
7001008
7001037
7003003
7001009
7004003
7001024
5922000
2902000
7002032
2952005
5153000
5154000
5002001
5149001
3121001
7002024
5123000
5126000
5155000
2901000
3824000
7000025
1564701
2701001
3522000
5501000
5501001
1327000
5263000
5263700
5901000
1001000
2950001
2950002
6120700
3202003
101004
4601001
101000
101003
4501000
5601000
1552701
2424000
2424700
1623001
3301008
5902002
4322000
2908000
1302000
2953000
4429000
4402000
4458700
4458701
4423000
4423700
4423701
2238001
2238700
2221700
3702000
7000014
501000
2527000
5001000
7001045
602001
901001
